Data,Vidro,Qtde,Área (m2),Rendimento (%),dia,mes,ano,meta_forno,data2,dia_02
2025-03-10 12:26:52,ICFL08,12,10.48,0.5198,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 12:32:08,CZFL08,3,4.91,0.2436,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 12:46:54,ICFL08,22,20.14,0.6659,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 13:00:11,CZFL08,1,1.65,0.1637,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 13:07:27,ICFL08,18,12.63,0.6264,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 13:21:55,CZFL08,1,0.05,0.005,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 13:21:55,ICFL08,9,6.78,0.6727,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 13:27:46,CZFL08,1,0.5,0.0496,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 13:27:46,ICFL08,35,24.16,0.5993,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 13:49:37,CZFL08,6,2.81,0.2788,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 13:58:24,ICFL08,12,5.41,0.5365,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 14:04:42,CZFL08,1,0.46,0.0451,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 14:04:42,ICFL08,7,5.82,0.5771,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 14:04:42,VDFL08,1,1.13,0.1121,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 14:14:42,ICFL08,55,26.89,0.6668,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 14:32:34,CZFL08,1,1.65,0.1637,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 14:41:26,ICFL08,17,14.8,0.7343,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 14:47:37,CZFL08,1,0.92,0.0913,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 14:53:45,ICFL08,29,21.78,0.7201,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:15:14,CZFL08,2,0.91,0.0903,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:15:14,ICFL08,22,10.14,0.5028,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:23:22,CZFL08,6,3.08,0.3051,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:25:28,ICLA12,3,4.95,0.4911,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:30:08,CZFL08,6,2.59,0.2568,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:30:08,ICFL08,6,4.09,0.4058,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:30:08,VDFL08,1,1.15,0.1136,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:36:26,ICFL08,7,7.86,0.7798,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:43:08,CZFL08,6,3.73,0.3698,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:43:08,ICFL08,5,3.71,0.3681,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:51:50,CZFL08,3,1.47,0.1462,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 15:51:50,ICFL08,24,11.31,0.5611,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 16:04:09,CZFL08,4,1.82,0.1806,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 16:04:09,ICFL08,26,21.21,0.7013,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 16:27:14,ICFL10,3,1.67,0.1657,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 16:27:14,VDFL10,1,2.05,0.2034,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:09:35,ICFL06,3,1.51,0.1503,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:09:35,VDFL06,1,0.77,0.0764,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:09:35,CZFL06,5,3.07,0.3046,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:10:07,ICFL08,21,22.16,0.7329,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:27:53,CZFL08,1,1.7,0.1687,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:35:39,ICFL08,5,3.7,0.3671,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:35:39,CZFL08,3,4.95,0.4911,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:42:37,ICFL08,6,6.34,0.629,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:42:37,CZFL08,1,1.65,0.1637,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:49:17,VDFL08,1,1.09,0.1081,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 22:49:17,ICFL08,18,19.03,0.6293,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 23:03:57,CZFL08,1,1.65,0.1637,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 23:24:50,ICFL08,30,33.67,0.835,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 23:56:51,CZFL08,1,1.99,0.1974,10,3,2025,1050,2025-03-10,10-Seg
2025-03-10 23:56:51,ICFL08,9,8.05,0.3991,10,3,2025,1050,2025-03-10,10-Seg
2025-03-11 00:02:17,CZFL08,13,13.72,0.6808,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 00:10:10,ICFL08,5,4.73,0.2348,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 00:18:04,CZFL08,4,4.1,0.4071,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 00:22:39,ICFL08,4,4.82,0.478,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 00:22:39,CZFL08,2,2.32,0.2302,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 00:31:36,ICFL08,11,11.3,0.5605,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 00:38:26,CZFL08,7,7.21,0.3578,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 00:45:11,VDFL08,3,3.11,0.3085,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 00:45:11,ICFL08,27,31.41,0.6231,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 01:15:30,CZFL08,1,2.18,0.2163,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 01:20:30,ICFL08,3,3.81,0.3776,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 01:20:30,CZFL08,2,4.36,0.4325,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 01:29:29,ICFL08,47,50.38,0.7141,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 02:18:11,CZFL08,3,4.3,0.4266,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 02:25:35,ICFL08,31,33.83,0.8391,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 04:08:06,ICFL10,78,104.8,0.6498,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:17:51,CHFL06,8,4.01,0.3978,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:18:39,ICFL06,13,17.21,0.5691,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:29:16,VDFL06,1,1.61,0.1597,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:33:58,CZFL06,2,0.48,0.0476,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:33:58,ICFL06,6,5.55,0.5511,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:33:58,VDFL06,2,0.59,0.0583,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:41:18,ICFL06,6,4.13,0.4097,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:41:18,CZFL06,7,1.68,0.1667,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:47:14,ICFL06,17,9.68,0.4801,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 07:57:28,ICFL08,17,16.42,0.543,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 08:09:56,CZFL08,11,10.34,0.5129,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 08:16:54,ICFL08,54,52.73,0.7472,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 09:07:04,CZFL08,1,0.47,0.0466,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 09:07:04,ICFL08,6,8.91,0.4422,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 09:13:25,CZFL08,9,11.38,0.5644,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 09:20:51,ICFL08,30,32.07,0.6362,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 09:48:58,CZFL08,5,5.13,0.2545,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 09:57:28,ICFL08,23,20.69,0.684,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:17:57,VDFL08,2,0.88,0.0873,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:17:57,ICFL08,7,6.07,0.6022,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:25:32,VDFL08,2,1.45,0.1438,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:25:32,CZFL08,1,0.47,0.0466,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:25:32,ICFL08,6,6.34,0.6295,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:33:22,CZFL08,8,3.02,0.2996,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:33:22,VDFL08,10,4.4,0.2183,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:39:27,CZFL08,13,6.86,0.3403,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 10:45:53,ICFL08,11,14.59,0.7236,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:00:33,CZFL08,2,1.28,0.127,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:00:33,ICFL08,17,11.75,0.5826,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:09:18,CZFL08,2,2.06,0.2043,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:15:12,ICFL08,8,7.64,0.7579,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:22:01,VDFL08,1,0.64,0.0635,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:22:01,CZFL08,5,3.2,0.3175,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:22:01,ICFL08,10,5.97,0.2961,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:28:43,CZFL08,2,1.56,0.1548,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:35:21,ICFL08,10,13.42,0.6659,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:43:21,CZFL08,10,7.65,0.3792,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:50:42,VDFL08,10,6.84,0.3393,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 11:54:16,CZFL08,4,3.11,0.3085,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:06:38,ICFL08,4,5.12,0.5078,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:06:38,CZFL08,2,2.54,0.252,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:15:33,ICFL08,3,4.01,0.3978,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:15:33,VDFL08,1,0.47,0.0466,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:15:33,CZFL08,3,1.9,0.1885,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:18:46,ICFL08,1,1.79,0.1776,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:18:46,VDFL08,7,4.68,0.4643,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:27:44,ICFL08,11,12.44,0.617,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:36:33,VDFL08,11,5.17,0.2564,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:43:00,CZFL08,2,0.94,0.0933,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:43:00,ICFL08,9,4.09,0.4058,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:49:36,CZFL08,6,2.69,0.2669,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:49:36,VDFL08,1,0.47,0.0466,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:49:36,ICFL08,4,4.46,0.4421,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:55:51,CZFL08,3,1.41,0.1399,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:55:51,VDFL08,4,2.37,0.2351,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 12:55:51,ICFL08,4,7.81,0.3872,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:02:09,VDFL08,1,0.96,0.0952,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:02:09,CZFL08,7,2.43,0.2411,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:02:09,ICFL08,1,0.11,0.0109,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:09:41,CZFL08,2,0.68,0.0675,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:09:41,ICFL08,7,5.68,0.5634,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:15:52,CZFL08,4,1.36,0.1349,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:15:52,ICFL08,13,11.52,0.5714,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:23:10,CZFL08,2,1.07,0.0531,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:30:21,ICFL08,44,24.89,0.6174,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:52:17,CZFL08,4,1.58,0.0784,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 13:58:52,ICFL08,27,17.41,0.5758,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 14:14:52,CZFL08,12,5.37,0.2664,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 14:21:22,ICFL08,51,28.33,0.5621,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 14:58:11,CZFL08,2,0.88,0.0873,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 14:58:11,ICFL08,12,5.97,0.5925,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 15:05:37,VDFL08,4,5.16,0.5119,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 15:05:37,CZFL08,1,1.44,0.1429,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 15:05:37,ICFL08,25,13.56,0.4484,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 15:19:23,CZFL08,2,0.8,0.0794,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 15:27:27,ICFL08,20,13.69,0.6788,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 15:33:09,VDFL08,2,1.86,0.1845,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 15:41:49,ICFL08,46,19.03,0.6293,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 15:55:30,CZFL08,10,4.8,0.2381,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 16:01:59,ICFL08,20,17.48,0.578,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 16:27:45,CZFL08,8,2.8,0.2778,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 16:27:45,ICFL08,6,4.85,0.2404,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 16:46:06,CZFL08,1,0.71,0.0704,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 22:17:18,ICFL08,18,11.53,0.5718,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 22:22:11,CZFL08,1,0.94,0.0933,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 22:40:11,ICFL08,78,60.04,0.6618,11,3,2025,1050,2025-03-11,11-Ter
2025-03-11 23:55:25,CZFL08,2,1.57,0.1558,11,3,2025,1050,2025-03-11,11-Ter
2025-03-12 00:02:24,ICFL08,9,7.98,0.7913,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 00:15:39,CZFL08,1,0.93,0.0923,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 00:15:39,ICFL08,85,66.41,0.732,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:12:24,CZFL08,1,0.93,0.0923,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:12:24,ICFL08,10,6.49,0.6435,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:12:24,VDFL08,1,0.57,0.0565,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:19:53,ICFL08,24,16.47,0.8169,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:35:13,CZFL08,1,0.64,0.0635,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:35:13,ICFL08,11,6.96,0.6905,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:35:13,VDFL08,2,0.76,0.0754,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:41:12,ICFL08,12,7.89,0.7825,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:41:12,VDFL08,2,0.76,0.0754,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:48:35,CZFL08,1,0.34,0.0337,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:48:35,ICFL08,10,6.87,0.6813,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:48:35,VDFL08,2,0.94,0.0933,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:55:20,ICFL08,11,7.53,0.7473,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 01:55:20,VDFL08,1,0.56,0.0556,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 02:06:49,CZFL08,2,0.68,0.0675,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 02:06:49,ICFL08,23,15.98,0.7924,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 02:25:13,CZFL08,2,0.68,0.0675,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 02:25:13,ICFL08,9,6.9,0.6847,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 02:25:13,VDFL08,1,0.57,0.0565,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 02:31:58,ICFL08,13,8.45,0.8378,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 02:38:07,CZFL08,1,0.65,0.0645,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 02:38:07,ICFL08,31,23.77,0.786,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:18:05,CZFL08,2,0.94,0.0933,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:18:05,ICFL08,8,6.15,0.6098,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:23:01,CZFL08,2,0.68,0.0675,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:23:01,ICFL08,21,13.66,0.6777,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:37:18,CZFL08,1,0.64,0.0635,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:37:18,ICFL08,11,7.73,0.767,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:45:02,CZFL08,4,1.66,0.1647,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:45:02,ICFL08,23,14.71,0.7299,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:59:55,CZFL08,7,2.73,0.2708,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 04:59:55,ICFL08,8,5.49,0.5441,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:06:00,CZFL08,6,4.64,0.4603,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:06:00,ICFL08,4,3.03,0.3006,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:13:16,CZFL08,5,3.48,0.3452,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:13:16,ICFL08,5,2.02,0.2009,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:13:16,VDFL08,1,1.26,0.125,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:21:23,CZFL08,7,3.48,0.3452,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:21:23,ICFL08,3,2.97,0.2946,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:21:23,VDFL08,1,1.14,0.1131,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:27:22,CZFL08,4,2.01,0.1994,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:27:22,ICFL08,6,6.01,0.5962,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:36:01,CZFL08,4,2.29,0.2272,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:36:01,ICFL08,7,4.22,0.4188,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:36:01,VDFL08,1,1.17,0.1161,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:42:38,CZFL08,2,1.21,0.1195,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:42:38,ICFL08,9,14.52,0.7202,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:56:50,CZFL08,1,1.2,0.119,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 05:56:50,ICFL08,10,15.18,0.7527,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 06:03:21,VDFL08,1,1.65,0.1637,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 06:17:32,ICFL08,4,3.13,0.31,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 06:17:32,VDFL08,3,4.81,0.4772,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 06:24:21,CZFL08,1,0.77,0.0759,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 06:24:21,ICFL08,1,0.56,0.0556,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 06:24:21,VDFL08,9,13.82,0.6853,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 06:31:43,CZFL08,1,0.34,0.0337,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:25:14,ICFL08,4,1.72,0.1706,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:25:14,VDFL08,3,2.71,0.2693,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:30:30,CZFL08,1,0.29,0.0288,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:30:30,ICFL08,7,2.4,0.2386,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:30:30,VDFL08,3,2.24,0.2222,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:39:17,ICFL08,19,13.01,0.6453,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:44:12,VDFL08,2,0.7,0.0694,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:51:50,CZFL08,3,1.38,0.1369,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:51:50,ICFL08,9,5.3,0.5258,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:57:57,CZFL08,1,0.29,0.0288,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 07:57:57,ICFL08,23,12.19,0.6046,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 08:07:06,CZFL08,1,0.39,0.0387,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 08:07:06,ICFL08,44,21.21,0.526,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 08:33:12,CZFL08,2,1.21,0.1195,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 08:33:12,ICFL08,24,19.83,0.6556,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 08:56:04,CZFL08,2,3.32,0.3294,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 08:56:04,ICFL08,19,17.68,0.5848,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 09:16:35,CZFL08,1,0.16,0.0159,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 09:16:35,ICFL08,36,26.51,0.6575,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 09:44:32,CZFL08,6,3.36,0.3333,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 09:44:32,ICFL08,41,32.24,0.6397,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:16:23,PTFL08,3,6.45,0.6399,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:21:07,ICFL08,9,7.87,0.7811,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:28:27,CZFL08,1,0.7,0.0694,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:28:27,ICFL08,9,7.47,0.741,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:35:22,CZFL08,2,0.76,0.0754,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:35:22,ICFL08,16,10.43,0.5176,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:41:27,VDFL08,2,3.57,0.3542,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:49:08,ICFL08,6,2.99,0.2962,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:49:08,VDFL08,3,4.51,0.4474,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:57:27,ICFL08,9,4.05,0.4014,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:57:27,ICLA12,24,27.29,2.7073,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 10:57:27,VDFL08,2,3.54,0.3512,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:11:22,CZFL08,2,0.76,0.0754,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:11:22,ICFL08,6,2.63,0.2613,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:11:22,VDFL08,2,3.71,0.3681,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:13:14,CZFL08,7,2.66,0.2639,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:13:14,ICFL08,4,1.03,0.1022,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:13:14,VDFL08,2,3.99,0.3958,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:18:41,CZFL08,2,0.66,0.0655,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:18:41,ICFL08,13,13.47,0.6682,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:32:11,CZFL08,10,2.92,0.2892,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:32:11,ICFL08,3,4.33,0.4291,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:41:23,CZFL08,3,1.32,0.1314,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 11:41:23,ICFL08,11,13.97,0.693,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 14:25:03,VDFL08,2,1.23,0.1217,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 14:25:40,ICFL08,6,6.21,0.6157,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 14:25:40,VDFL08,1,0.83,0.0823,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 14:26:16,ICFL08,6,5.58,0.5532,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 14:26:16,VDFL08,3,1.82,0.1811,12,3,2025,1050,2025-03-12,12-Qua
2025-03-12 14:31:08,ICFL08,6,7.7,0.7641,12,3,2025,1050,2025-03-12,12-Qua
